event_img-src,event_title,event_tags,event_dates_html,venue_name,venue_url_html,event_url_html,event_item_html,event_date_span,Days,Time
"https://atlantaplanit.wabe.org/wp-content/uploads/2017/03/AtlStreets3-300x300.jpg","Atlanta Streets Alive: Central","Family Festivals Free","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Sep 24</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Sun, Sep 24</td><td>2pm – 6pm</td></tr></tbody></table></dd></dl>","Woodruff Arts Center, The","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/woodruff-arts-center-the-2/"">Woodruff Arts Center, The</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/atlanta-streets-alive-central/"">Atlanta Streets Alive: Central</a>","<td class=""thumb"">
	<a title=""Atlanta Streets Alive: Central"" href=""https://atlantaplanit.wabe.org/events/atlanta-streets-alive-central/""><img width=""300"" height=""300"" src=""/wp-content/uploads/2017/03/AtlStreets3-300x300.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2017/03/AtlStreets3-300x300.jpg 300w, /wp-content/uploads/2017/03/AtlStreets3-63x63.jpg 63w, /wp-content/uploads/2017/03/AtlStreets3.jpg 477w"" sizes=""(max-width: 300px) 100vw, 300px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/atlanta-streets-alive-central/"">Atlanta Streets Alive: Central</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/family/"" rel=""tag"">Family</a> <a href=""/festivals/"" rel=""tag"">Festivals</a> <a href=""/free/"" rel=""tag"">Free</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Sep 24</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Sun, Sep 24</td><td>2pm – 6pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/woodruff-arts-center-the-2/"">Woodruff Arts Center, The</a></span></dd></dl>	</td>","Sep 24","Sun, Sep 24","2pm – 6pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2016/06/Fernbank_-_Dinosaur.jpg","Fernbank Museum of Natural History","Family Museums","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Dec 1, 2016 – Dec 31, 2017</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>10am – 5pm</td></tr></tbody></table></dd></dl>","Fernbank Museum of Natural History","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/fernbank-museum-of-natural-history/"">Fernbank Museum of Natural History</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/fernbank-museum-of-natural-history-permanent-exhibits/"">Fernbank Museum of Natural History</a>","<td class=""thumb"">
	<a title=""Fernbank Museum of Natural History"" href=""https://atlantaplanit.wabe.org/events/fernbank-museum-of-natural-history-permanent-exhibits/""><img width=""200"" height=""200"" src=""/wp-content/uploads/2016/06/Fernbank_-_Dinosaur.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2016/06/Fernbank_-_Dinosaur.jpg 200w, /wp-content/uploads/2016/06/Fernbank_-_Dinosaur-63x63.jpg 63w"" sizes=""(max-width: 200px) 100vw, 200px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/fernbank-museum-of-natural-history-permanent-exhibits/"">Fernbank Museum of Natural History</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/family/"" rel=""tag"">Family</a> <a href=""/museums/"" rel=""tag"">Museums</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Dec 1, 2016 – Dec 31, 2017</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>10am – 5pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/fernbank-museum-of-natural-history/"">Fernbank Museum of Natural History</a></span></dd></dl>	</td>","Dec 1, 2016 – Dec 31, 2017","Every","10am – 5pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2016/06/CCHR_-_Interior_Evan_Jang.jpg","Center for Civil and Human Rights","Family Museums","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Dec 1, 2016 – Dec 31, 2017</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>10am – 5pm<br>12pm – 5pm</td></tr></tbody></table></dd></dl>","Center for Civil and Human Rights","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/center-for-civil-and-human-rights/"">Center for Civil and Human Rights</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/center-for-civil-and-human-rights/"">Center for Civil and Human Rights</a>","<td class=""thumb"">
	<a title=""Center for Civil and Human Rights"" href=""https://atlantaplanit.wabe.org/events/center-for-civil-and-human-rights/""><img width=""200"" height=""200"" src=""/wp-content/uploads/2016/06/CCHR_-_Interior_Evan_Jang.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2016/06/CCHR_-_Interior_Evan_Jang.jpg 200w, /wp-content/uploads/2016/06/CCHR_-_Interior_Evan_Jang-63x63.jpg 63w"" sizes=""(max-width: 200px) 100vw, 200px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/center-for-civil-and-human-rights/"">Center for Civil and Human Rights</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/family/"" rel=""tag"">Family</a> <a href=""/museums/"" rel=""tag"">Museums</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Dec 1, 2016 – Dec 31, 2017</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>10am – 5pm<br>12pm – 5pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/center-for-civil-and-human-rights/"">Center for Civil and Human Rights</a></span></dd></dl>	</td>","Dec 1, 2016 – Dec 31, 2017","Every","10am – 5pm12pm – 5pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2017/03/Madison_Ave_Soapbox_Derby-300x300.jpg","Madison Ave Soapbox Derby","Family Festivals Free","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Oct 7</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Sat, Oct 7</td><td>12pm – 5:30pm</td></tr></tbody></table></dd></dl>","Atlanta","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/atlanta-2/"">Atlanta</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/madison-ave-soapbox-derby/"">Madison Ave Soapbox Derby</a>","<td class=""thumb"">
	<a title=""Madison Ave Soapbox Derby"" href=""https://atlantaplanit.wabe.org/events/madison-ave-soapbox-derby/""><img width=""300"" height=""300"" src=""/wp-content/uploads/2017/03/Madison_Ave_Soapbox_Derby-300x300.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2017/03/Madison_Ave_Soapbox_Derby-300x300.jpg 300w, /wp-content/uploads/2017/03/Madison_Ave_Soapbox_Derby-63x63.jpg 63w, /wp-content/uploads/2017/03/Madison_Ave_Soapbox_Derby.jpg 477w"" sizes=""(max-width: 300px) 100vw, 300px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/madison-ave-soapbox-derby/"">Madison Ave Soapbox Derby</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/family/"" rel=""tag"">Family</a> <a href=""/festivals/"" rel=""tag"">Festivals</a> <a href=""/free/"" rel=""tag"">Free</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Oct 7</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Sat, Oct 7</td><td>12pm – 5:30pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/atlanta-2/"">Atlanta</a></span></dd></dl>	</td>","Oct 7","Sat, Oct 7","12pm – 5:30pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2017/02/Juneteenth_Atlanta_Parade_-300x300.jpg","Juneteenth Atlanta Parade & Music Festival","Family Festivals Free Holiday Music","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Jun 16 – Jun 18</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>10am – 10pm</td></tr></tbody></table></dd></dl>","Atlanta","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/atlanta-2/"">Atlanta</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/juneteenth-atlanta-parade-music-festival/"">Juneteenth Atlanta Parade &amp; Music Festival</a>","<td class=""thumb"">
	<a title=""Juneteenth Atlanta Parade &amp; Music Festival"" href=""https://atlantaplanit.wabe.org/events/juneteenth-atlanta-parade-music-festival/""><img width=""300"" height=""300"" src=""/wp-content/uploads/2017/02/Juneteenth_Atlanta_Parade_-300x300.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2017/02/Juneteenth_Atlanta_Parade_-300x300.jpg 300w, /wp-content/uploads/2017/02/Juneteenth_Atlanta_Parade_-63x63.jpg 63w, /wp-content/uploads/2017/02/Juneteenth_Atlanta_Parade_.jpg 477w"" sizes=""(max-width: 300px) 100vw, 300px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/juneteenth-atlanta-parade-music-festival/"">Juneteenth Atlanta Parade &amp; Music Festival</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/family/"" rel=""tag"">Family</a> <a href=""/festivals/"" rel=""tag"">Festivals</a> <a href=""/free/"" rel=""tag"">Free</a> <a href=""/holiday/"" rel=""tag"">Holiday</a> <a href=""/music/"" rel=""tag"">Music</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Jun 16 – Jun 18</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>10am – 10pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/atlanta-2/"">Atlanta</a></span></dd></dl>	</td>","Jun 16 – Jun 18","Every","10am – 10pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2017/03/DunwoodyArt-300x300.jpg","Dunwoody Art Festival","Family Festivals Free Music","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>May 13 – May 14</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Sat, May 13</td><td>10am – 6pm</td></tr><tr><td>Sun, May 14</td><td>10am – 5pm</td></tr></tbody></table></dd></dl>","Atlanta","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/atlanta-2/"">Atlanta</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/dunwoody-art-festival/"">Dunwoody Art Festival</a>","<td class=""thumb"">
	<a title=""Dunwoody Art Festival"" href=""https://atlantaplanit.wabe.org/events/dunwoody-art-festival/""><img width=""300"" height=""300"" src=""/wp-content/uploads/2017/03/DunwoodyArt-300x300.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2017/03/DunwoodyArt-300x300.jpg 300w, /wp-content/uploads/2017/03/DunwoodyArt-63x63.jpg 63w, /wp-content/uploads/2017/03/DunwoodyArt.jpg 477w"" sizes=""(max-width: 300px) 100vw, 300px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/dunwoody-art-festival/"">Dunwoody Art Festival</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/family/"" rel=""tag"">Family</a> <a href=""/festivals/"" rel=""tag"">Festivals</a> <a href=""/free/"" rel=""tag"">Free</a> <a href=""/music/"" rel=""tag"">Music</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>May 13 – May 14</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Sat, May 13</td><td>10am – 6pm</td></tr><tr><td>Sun, May 14</td><td>10am – 5pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/atlanta-2/"">Atlanta</a></span></dd></dl>	</td>","May 13 – May 14","Sat, May 13","10am – 6pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2016/06/Coke_-_inside2.jpg","World of Coca-Cola","Family Museums","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Jan 1 – Dec 31</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>10am – 5pm<br>9am – 5pm</td></tr></tbody></table></dd></dl>","World of Coca-Cola","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/world-of-coca-cola/"">World of Coca-Cola</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/world-of-coca-cola/"">World of Coca-Cola</a>","<td class=""thumb"">
	<a title=""World of Coca-Cola"" href=""https://atlantaplanit.wabe.org/events/world-of-coca-cola/""><img width=""200"" height=""200"" src=""/wp-content/uploads/2016/06/Coke_-_inside2.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2016/06/Coke_-_inside2.jpg 200w, /wp-content/uploads/2016/06/Coke_-_inside2-63x63.jpg 63w"" sizes=""(max-width: 200px) 100vw, 200px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/world-of-coca-cola/"">World of Coca-Cola</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/family/"" rel=""tag"">Family</a> <a href=""/museums/"" rel=""tag"">Museums</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Jan 1 – Dec 31</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>10am – 5pm<br>9am – 5pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/world-of-coca-cola/"">World of Coca-Cola</a></span></dd></dl>	</td>","Jan 1 – Dec 31","Every","10am – 5pm9am – 5pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2016/07/SM_-_Locomotive-300x300.jpg","Southern Museum of Civil War and Locomotive History","Family Museums","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Dec 1, 2016 – Dec 31, 2017</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>9:30am – 5pm<br>11am – 6pm</td></tr></tbody></table></dd></dl>","Southern Museum of Civil War and Locomotive History","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/southern-museum-of-civil-war-and-locomotive-history/"">Southern Museum of Civil War and Locomotive History</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/southern-museum-of-civil-war-and-locomotive-history/"">Southern Museum of Civil War and Locomotive History</a>","<td class=""thumb"">
	<a title=""Southern Museum of Civil War and Locomotive History"" href=""https://atlantaplanit.wabe.org/events/southern-museum-of-civil-war-and-locomotive-history/""><img width=""300"" height=""300"" src=""/wp-content/uploads/2016/07/SM_-_Locomotive-300x300.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2016/07/SM_-_Locomotive-300x300.jpg 300w, /wp-content/uploads/2016/07/SM_-_Locomotive-63x63.jpg 63w, /wp-content/uploads/2016/07/SM_-_Locomotive.jpg 400w"" sizes=""(max-width: 300px) 100vw, 300px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/southern-museum-of-civil-war-and-locomotive-history/"">Southern Museum of Civil War and Locomotive History</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/family/"" rel=""tag"">Family</a> <a href=""/museums/"" rel=""tag"">Museums</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Dec 1, 2016 – Dec 31, 2017</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>9:30am – 5pm<br>11am – 6pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/southern-museum-of-civil-war-and-locomotive-history/"">Southern Museum of Civil War and Locomotive History</a></span></dd></dl>	</td>","Dec 1, 2016 – Dec 31, 2017","Every","9:30am – 5pm11am – 6pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2016/06/FSC-live_animals.jpg","Fernbank Science Center","Family Free Museums","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Jan 2 – Dec 31</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>12pm – 5pm<br>12pm – 9pm<br>10am – 5pm</td></tr></tbody></table></dd></dl>","Fernbank Science Center","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/fernbank-science-center/"">Fernbank Science Center</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/fernbank-science-center/"">Fernbank Science Center</a>","<td class=""thumb"">
	<a title=""Fernbank Science Center"" href=""https://atlantaplanit.wabe.org/events/fernbank-science-center/""><img width=""200"" height=""200"" src=""/wp-content/uploads/2016/06/FSC-live_animals.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2016/06/FSC-live_animals.jpg 200w, /wp-content/uploads/2016/06/FSC-live_animals-63x63.jpg 63w"" sizes=""(max-width: 200px) 100vw, 200px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/fernbank-science-center/"">Fernbank Science Center</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/family/"" rel=""tag"">Family</a> <a href=""/free/"" rel=""tag"">Free</a> <a href=""/museums/"" rel=""tag"">Museums</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Jan 2 – Dec 31</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>12pm – 5pm<br>12pm – 9pm<br>10am – 5pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/fernbank-science-center/"">Fernbank Science Center</a></span></dd></dl>	</td>","Jan 2 – Dec 31","Every","12pm – 5pm12pm – 9pm10am – 5pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2017/03/AlpharettaChristmasCROP-300x300.jpg","Alpharetta Christmas Tree Lighting","Family Festivals Holiday","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Dec 2</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Sat, Dec 2</td><td>5pm – 9pm</td></tr></tbody></table></dd></dl>","Historic Downtown Alpharetta","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/historic-downtown-alpharetta/"">Historic Downtown Alpharetta</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/alpharetta-christmas-tree-lighting/"">Alpharetta Christmas Tree Lighting</a>","<td class=""thumb"">
	<a title=""Alpharetta Christmas Tree Lighting"" href=""https://atlantaplanit.wabe.org/events/alpharetta-christmas-tree-lighting/""><img width=""300"" height=""300"" src=""/wp-content/uploads/2017/03/AlpharettaChristmasCROP-300x300.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2017/03/AlpharettaChristmasCROP-300x300.jpg 300w, /wp-content/uploads/2017/03/AlpharettaChristmasCROP-63x63.jpg 63w, /wp-content/uploads/2017/03/AlpharettaChristmasCROP.jpg 477w"" sizes=""(max-width: 300px) 100vw, 300px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/alpharetta-christmas-tree-lighting/"">Alpharetta Christmas Tree Lighting</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/family/"" rel=""tag"">Family</a> <a href=""/festivals/"" rel=""tag"">Festivals</a> <a href=""/holiday/"" rel=""tag"">Holiday</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Dec 2</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Sat, Dec 2</td><td>5pm – 9pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/historic-downtown-alpharetta/"">Historic Downtown Alpharetta</a></span></dd></dl>	</td>","Dec 2","Sat, Dec 2","5pm – 9pm"
